"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
5.31816751017217e-06,0.607150107610481,0.333,0.084,0.0668600019378846,"7","IGFBP7"
5.40833050907373e-06,0.865367361590705,0.3,0.068,0.0679935311600749,"7","VPS72"
5.45888593056524e-06,0.756424844193463,0.5,0.143,0.0686291139190661,"7","RNF5"
5.54713916182737e-06,1.10028659074921,0.467,0.139,0.0697386335424937,"7","MTCH1"
5.57956606238765e-06,0.427530130673316,0.533,0.155,0.0701463045363376,"7","MPC2"
5.85524569860342e-06,0.860843484857942,0.367,0.095,0.0736121489228422,"7","SAMD9L"
5.88613600351466e-06,0.584575417890401,0.533,0.16,0.0740005018361863,"7","PHPT1"
5.89146815371956e-06,2.34445015817805,0.267,0.061,0.0740675376285622,"7","LMNA"
6.01094937666115e-06,0.357335880806866,0.367,0.092,0.075569655563384,"7","EAF2"
6.36186425768529e-06,1.24945870210506,0.3,0.07,0.0799813574476194,"7","POLR2A"
6.54329373349598e-06,0.548102903412885,1,0.851,0.0822622888175115,"7","MYL6"
6.64272585960296e-06,1.73786317852094,0.767,0.385,0.0835123495069284,"7","C1orf162"
6.76858278726872e-06,0.985725574576604,0.533,0.167,0.0850946228015424,"7","ATP6V1E1"
6.77972189522749e-06,0.764880571372197,0.433,0.119,0.0852346636668,"7","RAB11A"
6.78296979086416e-06,1.03489940111405,0.3,0.069,0.0852754962107442,"7","TM9SF2"
6.87623707937002e-06,0.951342825951165,0.5,0.158,0.0864480525618399,"7","BLVRB"
7.36712725527559e-06,0.999168942907358,0.5,0.153,0.0926195238533247,"7","MRPL41"
7.36924371693008e-06,2.93585605906559,0.367,0.098,0.0926461320092449,"7","CNDP2"
7.67896992962009e-06,0.990639298462588,0.433,0.123,0.0965400099551838,"7","URM1"
7.99130536050294e-06,1.0922180627098,0.9,0.639,0.100466690992243,"7","S100A10"
8.1076221132078e-06,0.941799878405905,0.333,0.084,0.101929025207248,"7","EIF2B1"
8.25021760938812e-06,1.04809761173724,0.333,0.084,0.103721735785227,"7","PLD3"
8.347605389518e-06,1.03290950585867,0.733,0.311,0.10494609495702,"7","PPA1"
8.35297163253792e-06,0.774302332532004,0.333,0.082,0.105013559364267,"7","RPL26L1"
8.44711527478234e-06,1.31890990993975,0.267,0.059,0.106197133234564,"7","NRROS"
8.46680195871989e-06,1.20771614076962,0.267,0.058,0.106444634225026,"7","ARHGAP27"
8.72913682457318e-06,0.537823572630488,0.433,0.12,0.109742708158534,"7","BABAM1"
8.94119267629168e-06,0.822119822114108,0.633,0.21,0.112408674326339,"7","PHB"
8.97433660379467e-06,0.997095047915603,0.367,0.097,0.112825359782907,"7","LILRB2"
9.02957506156314e-06,0.735888272931282,0.567,0.184,0.113519817673972,"7","OSTC"
9.04188566189046e-06,1.02802080024347,0.467,0.138,0.113674586541287,"7","PTPN18"
9.23193044091615e-06,1.53080216458666,0.3,0.072,0.116063829503198,"7","MTHFD2"
9.23499155226104e-06,0.537200189414676,0.567,0.172,0.116102313795026,"7","ADRM1"
9.39498075442331e-06,0.646869135546929,0.567,0.177,0.11811369804461,"7","SSR3"
9.49962465651554e-06,0.845376060256365,0.733,0.298,0.119429281181713,"7","FAM49B"
9.78257558059228e-06,1.02234558694406,0.3,0.07,0.122986540199206,"7","VAMP3"
9.78712466441974e-06,0.743482803061061,0.967,0.503,0.123043731281085,"7","VAMP8"
9.85328909000031e-06,1.05526830531693,0.567,0.191,0.123875550439484,"7","SDHD"
1.0094729797491e-05,0.659828813613819,1,0.845,0.126910943014057,"7","CYBA"
1.0194942082442e-05,0.77860051031725,1,0.831,0.128170811860461,"7","SLC25A6"
1.0590149917101e-05,0.889934060445727,0.833,0.365,0.133139364757794,"7","CSTB"
1.06762946068174e-05,1.05780772952883,0.533,0.178,0.134222375796909,"7","EPSTI1"
1.0812744666093e-05,0.877020124631156,0.3,0.071,0.135937825942121,"7","TACC1"
1.08187825043638e-05,0.58952578431328,0.7,0.234,0.136013733644861,"7","NDUFS8"
1.08843939043126e-05,2.54707766598635,0.433,0.124,0.136838600165018,"7","COMMD3"
1.09818980800337e-05,1.96001095553758,0.433,0.126,0.138064422662184,"7","CAPNS1"
1.17901915999589e-05,0.946009877000942,0.433,0.127,0.148226288794684,"7","PTRHD1"
1.20168259376346e-05,0.669789111420163,0.267,0.059,0.151075535687942,"7","NUPL2"
1.22445954818469e-05,0.421478501115373,0.567,0.172,0.153939054397779,"7","SPG21"
1.24321044519898e-05,0.447550414242063,0.767,0.27,0.156296417170416,"7","TMEM219"
1.24614506201883e-05,0.94281836789195,0.833,0.402,0.156665357197007,"7","ATP5B"
1.25162237121993e-05,0.857299961901892,1,0.543,0.15735396450977,"7","EIF3L"
1.25829478933172e-05,0.744698775080504,0.433,0.124,0.158192820914784,"7","SMARCB1"
1.26328619157542e-05,0.578561325677244,1,0.915,0.158820340004862,"7","CFL1"
1.27703681051006e-05,0.942742555080018,0.6,0.214,0.160549067817324,"7","C19orf10"
1.31724737138923e-05,1.21699428133224,0.433,0.13,0.165604339531054,"7","NDUFS4"
1.32444081259552e-05,0.779852739189126,0.6,0.199,0.166508698959509,"7","OXA1L"
1.36893944287252e-05,0.982199476946568,0.333,0.085,0.172103066757933,"7","RPS6KA1"
1.45894304476556e-05,0.616295574842716,0.467,0.137,0.183418319587926,"7","ITGB7"
1.60342797119057e-05,0.808642595493873,0.933,0.536,0.201582964538078,"7","CALM2"
1.61048461956295e-05,0.652228802721268,0.3,0.071,0.202470126371454,"7","MED6"
1.63686547429174e-05,0.617772501453658,0.333,0.086,0.205786727427957,"7","GUSB"
1.65258260929177e-05,1.2069837162199,0.3,0.074,0.207762685640161,"7","FLYWCH2"
1.65354795708392e-05,1.19374185052324,0.4,0.117,0.20788404916459,"7","EIF4A3"
1.77761710493327e-05,0.601510257273301,0.4,0.113,0.22348202243221,"7","CSF3R"
1.79285084788268e-05,0.845175776392576,0.4,0.113,0.225397208595811,"7","THEMIS2"
1.81608823852898e-05,1.29976324773781,0.7,0.289,0.228318613347863,"7","GNG5"
1.82887800007361e-05,0.862830329630611,0.933,0.495,0.229926542169254,"7","RNASET2"
1.93187320081452e-05,0.858386376823418,0.6,0.214,0.242875098806401,"7","MX1"
1.96805911306317e-05,0.813573593787571,0.5,0.153,0.247424391694302,"7","SNRPE"
2.06784351832664e-05,0.567987019915652,0.633,0.213,0.259969287124025,"7","RNF181"
2.08280684012576e-05,0.816744318057938,0.433,0.127,0.261850475940611,"7","PRPF40A"
2.10321274147799e-05,0.920858057643289,0.467,0.149,0.264415905858612,"7","H2AFJ"
2.11549574202377e-05,0.634512510295255,0.767,0.285,0.265960124687228,"7","MRPL23"
2.1847289147887e-05,1.05811765175966,0.4,0.117,0.274664119167235,"7","CBR1"
2.18733057982852e-05,1.08495400451589,0.367,0.104,0.274991200496041,"7","HEXB"
2.19763932912694e-05,0.445088378219265,0.3,0.073,0.276287216457839,"7","TMEM242"
2.25713101861519e-05,1.04371848719259,0.267,0.062,0.283766511660302,"7","TPRKB"
2.2997341640449e-05,0.870236500226109,0.533,0.173,0.289122579103725,"7","BAG1"
2.30037348719018e-05,0.865583539911561,0.733,0.283,0.28920295480955,"7","AURKAIP1"
2.314481985049e-05,0.677538002134974,0.367,0.102,0.29097667516036,"7","SRA1"
2.31564933479093e-05,0.864258148526954,0.367,0.101,0.291123434369916,"7","TMX1"
2.31761288765264e-05,1.18968785538112,0.267,0.062,0.29137029223569,"7","TPMT"
2.36350055043299e-05,0.852427038553486,0.6,0.22,0.297139289200435,"7","LAMTOR2"
2.41803384572433e-05,1.42170441325783,0.267,0.064,0.303995215084463,"7","ACYP2"
2.44301467950475e-05,0.728690584839221,0.433,0.128,0.307135805507337,"7","CYTH4"
2.51265461087811e-05,0.652166093552687,0.533,0.169,0.315890937679596,"7","GTF2A2"
2.5336646437035e-05,0.643029152998524,1,0.641,0.318532319006404,"7","CLIC1"
2.58773141917331e-05,0.638345815791937,0.4,0.112,0.325329594018469,"7","LAGE3"
2.69189334607743e-05,2.04716039198507,0.467,0.161,0.338424831468854,"7","IRF7"
2.70686681222703e-05,0.782179885866461,0.5,0.161,0.340307295633182,"7","NDUFS3"
2.72694168566967e-05,1.03681394225261,0.267,0.062,0.342831108722391,"7","PSMG4"
2.7317353779705e-05,0.886519079277999,0.367,0.102,0.343433771718451,"7","ARRDC1"
2.751000219637e-05,0.479888340162136,0.467,0.139,0.345855747612764,"7","PSMA4"
2.76639040635612e-05,2.29610312164037,0.467,0.152,0.347790601887092,"7","MRPL14"
2.79173506567619e-05,0.698147972550678,0.3,0.075,0.35097693245681,"7","ACADM"
2.79838714410279e-05,1.5228782749405,0.767,0.306,0.351813231756602,"7","ATP5C1"
2.89622644812263e-05,0.953460730737341,0.367,0.103,0.364113589057977,"7","PFKL"
2.90322107976649e-05,1.06449484919344,0.267,0.063,0.364992954148243,"7","ACAT1"
3.03192777192596e-05,0.736374954732206,0.3,0.075,0.381173959486532,"7","HHEX"
3.087638288656e-05,1.21812958737465,0.267,0.064,0.388177885649833,"7","FAM46A"
3.08800840938126e-05,0.620501366721073,0.7,0.262,0.388224417227412,"7","IFI44L"
3.15780577340031e-05,0.955670392866267,0.3,0.076,0.396999341831887,"7","NRD1"
3.19955326313651e-05,0.851727487613926,0.4,0.116,0.402247836241521,"7","DR1"
3.23889358094542e-05,1.07314197270373,0.333,0.09,0.407193700996458,"7","LARP7"
3.34100922306716e-05,0.887105992946028,0.333,0.089,0.420031679524004,"7","NAMPT"
3.36661761716314e-05,0.434560940252223,1,0.521,0.42325116682975,"7","S100A11"
3.48481955397326e-05,1.03077508420945,0.333,0.089,0.438111514325518,"7","ATIC"
3.5747515952725e-05,1.0413041617575,0.267,0.064,0.449417770557658,"7","TOR2A"
3.64384563665783e-05,0.570529256004409,0.633,0.217,0.458104273440622,"7","CAPN2"
3.64530531155612e-05,0.693719991552165,0.867,0.367,0.458287783768836,"7","C1QBP"
3.77183419279937e-05,0.832295923598713,1,0.815,0.474194994718737,"7","ARPC3"
3.8762412726165e-05,0.822385468015497,0.267,0.064,0.487321052793347,"7","VAMP7"
3.91126428456382e-05,0.722935077170284,0.3,0.076,0.491724145855364,"7","TRIAP1"
3.96186680321721e-05,0.942514214793703,0.267,0.064,0.498085894500468,"7","IVNS1ABP"
4.07413607710513e-05,1.61122279804529,0.267,0.069,0.512200387613657,"7","CDKN1A"
4.07504520083216e-05,0.840299140279616,0.333,0.089,0.512314682648619,"7","UFM1"
4.13697957882983e-05,0.3567474970798,0.4,0.115,0.520101072650486,"7","SMIM12"
4.18371755038796e-05,1.10897340871563,0.567,0.222,0.525976970434774,"7","IFITM3"
4.61593604652856e-05,0.523671833999257,0.7,0.247,0.580315479769571,"7","TOMM22"
4.63966293689689e-05,0.893001321892528,0.3,0.077,0.583298424426677,"7","CHCHD3"
4.76526164501734e-05,1.29152301354733,0.767,0.292,0.59908869401158,"7","SEP15"
4.85702274013365e-05,0.810248890232035,0.633,0.226,0.610624898889602,"7","NDUFS6"
4.87545877544711e-05,0.845042275368244,0.3,0.079,0.61294267724921,"7","MTCH2"
4.96915780686043e-05,0.987965992372859,0.267,0.065,0.624722519478493,"7","ZNF131"
5.02087991221541e-05,0.788850591420313,0.933,0.461,0.631225022563721,"7","SNX3"
5.14978260782738e-05,1.31887229419385,0.367,0.114,0.647430669456058,"7","CD4"
5.22481837910394e-05,0.845196978066599,0.267,0.065,0.656864166620947,"7","OSBPL8"
5.24883722381129e-05,1.2638461857964,0.267,0.066,0.659883815777556,"7","DNM2"
5.42284180983314e-05,0.865028444852273,0.8,0.383,0.681759672332223,"7","ID2"
5.47565117772156e-05,0.648458266501657,0.933,0.461,0.688398866063154,"7","FKBP1A"
5.70052071969426e-05,1.11859192749712,0.3,0.081,0.716669464879963,"7","SSRP1"
5.70422270686808e-05,0.908633200936426,0.4,0.123,0.717134878707456,"7","AOAH"
5.71308102777982e-05,1.06078685385637,0.267,0.066,0.718248546812479,"7","MRPL45"
5.72358706805824e-05,0.886256894344835,0.567,0.204,0.719569366196281,"7","ATP5G1"
5.77014694371938e-05,0.723515179138137,0.267,0.067,0.725422873764401,"7","DNTTIP1"
5.8550360940724e-05,0.58129541679881,0.567,0.193,0.736095137746782,"7","YWHAH"
5.90849824167716e-05,0.55093552275239,0.367,0.103,0.742816398943652,"7","COMMD1"
6.02849674935584e-05,1.17758656277989,0.3,0.082,0.757902611329016,"7","ATP6AP1"
6.04121941665817e-05,0.28069573199207,0.367,0.104,0.759502105062266,"7","SNX5"
6.05019898867122e-05,0.748133685058217,0.933,0.426,0.760631016855745,"7","ATP5G3"
6.14145734104031e-05,0.360539226424051,0.467,0.146,0.772104016915588,"7","HCK"
6.29363814413265e-05,0.496049140281469,0.367,0.107,0.791236187480356,"7","RPL7L1"
6.50031232908474e-05,0.784229431316805,0.667,0.27,0.817219266012534,"7","RPL39"
6.51846876361419e-05,0.738023114684508,0.4,0.12,0.819501892961576,"7","METAP2"
6.64440309244273e-05,0.764339271420296,0.467,0.155,0.8353343567819,"7","ADI1"
6.849750132466e-05,0.695950499242342,0.367,0.105,0.861150586653626,"7","SNRPA"
6.91514076711914e-05,0.490569620697089,1,0.857,0.869371497242219,"7","SH3BGRL3"
6.9664780988978e-05,0.406934060075562,0.767,0.283,0.875825626593431,"7","SUPT4H1"
6.99344948946054e-05,0.938855773176404,0.3,0.081,0.879216469814979,"7","PDCD7"
7.0109898838554e-05,0.708512759258453,0.367,0.108,0.881421648198301,"7","TXNDC17"
7.22772239535609e-05,0.639157008462664,0.4,0.122,0.908669259544168,"7","NAPRT1"
7.52073504995188e-05,1.10461956899659,0.267,0.068,0.945506810479951,"7","ICT1"
7.67150269207678e-05,0.568400275015918,0.7,0.25,0.964461318447893,"7","TCF25"
7.87731280456476e-05,1.02699695800913,0.3,0.082,0.990335765789882,"7","MCRS1"
8.10433982409419e-05,0.636175784333433,0.333,0.094,1,"7","LINC00152"
8.12608263953758e-05,0.89790962617106,0.333,0.095,1,"7","ESD"
8.1394139904299e-05,1.09325152061504,0.3,0.082,1,"7","SNAP29"
8.50051812292408e-05,0.589391017636047,0.533,0.19,1,"7","EFHD2"
8.51153208758998e-05,0.886052177724296,0.267,0.067,1,"7","SH3BP2"
8.62747641188561e-05,0.72432956702033,0.4,0.124,1,"7","CD300A"
8.79981750181789e-05,0.562693045247608,0.933,0.499,1,"7","COX5B"
8.85565287612412e-05,0.563415118538557,0.333,0.092,1,"7","ZSWIM7"
8.86176490898966e-05,0.961512002719447,0.267,0.068,1,"7","GGCT"
8.87918645723156e-05,0.477311363568886,0.4,0.123,1,"7","NT5C"
8.98920503240095e-05,0.441712638807276,0.333,0.095,1,"7","C14orf1"
9.390138698293e-05,0.693799225882554,0.6,0.219,1,"7","C19orf70"
0.000101245731313513,0.772767505137458,0.767,0.314,1,"7","SEC61B"
0.000101677425594048,0.749878293377714,0.367,0.109,1,"7","PAK2"
0.000101884736381356,0.703011938358684,0.5,0.171,1,"7","NAA10"
0.000103748098176806,1.16686956779818,0.333,0.101,1,"7","NOTCH2NL"
0.000103962163486345,0.347890592518648,0.367,0.107,1,"7","AATF"
0.000106906171181835,1.06499301757503,0.333,0.101,1,"7","CPPED1"
0.0001083094503071,0.810561828479804,0.267,0.068,1,"7","ANKRD11"
0.000111686039800144,0.523505343496533,1,0.859,1,"7","PABPC1"
0.000114507976866861,1.14567527290018,0.533,0.192,1,"7","PFDN2"
0.000117251032005488,0.625027126554875,0.567,0.211,1,"7","CLNS1A"
0.00011968356167102,0.315857450403891,0.433,0.134,1,"7","OLA1"
0.000121954517173253,0.66016180791826,0.7,0.277,1,"7","NDUFV2"
0.000123844670906574,0.867323259952746,0.367,0.113,1,"7","UROS"
0.000124240044559198,0.669486033836128,0.433,0.138,1,"7","COX16"
0.000126090457782055,0.469019086299136,0.867,0.343,1,"7","UQCR10"
0.000126684357779649,0.668764241633149,0.7,0.281,1,"7","MSN"
0.000127052194480889,0.968171860296175,0.3,0.084,1,"7","INPP5D"
0.000128740410279276,0.693880434232106,0.4,0.126,1,"7","GLUD1"
0.000132316795152666,0.703147327801549,0.533,0.194,1,"7","VPS29"
0.000134138671572887,0.428817635581984,0.3,0.083,1,"7","FCGR2A"
0.000134509158640655,0.533774991345938,0.4,0.124,1,"7","GRSF1"
0.000136127179337998,0.388349624759129,0.433,0.137,1,"7","SNW1"
0.000137960655327827,0.385536918727977,0.733,0.287,1,"7","GSTO1"
0.000142915454235936,0.72343603639844,0.267,0.07,1,"7","NBPF10"
0.000143792289442701,0.89667218777074,0.833,0.382,1,"7","COX8A"
0.000147006416504253,0.379311207500667,1,0.945,1,"7","PFN1"
0.000148227076630986,0.760088770351015,0.333,0.097,1,"7","RPS6KB2"
0.000152186812430576,1.16425726489761,0.267,0.072,1,"7","PTPN1"
0.000153539578849385,0.549563899909847,0.433,0.141,1,"7","NOP56"
0.000153927013884117,0.891255168719933,0.333,0.099,1,"7","MRPL27"
0.000154116896380734,0.365405445881649,0.4,0.124,1,"7","TMEM208"
0.000154401689168611,0.664180940540103,0.467,0.158,1,"7","TMEM179B"
0.000155853479583395,0.62472454917766,0.267,0.07,1,"7","C15orf61"
0.000156135714050097,0.611956227398451,0.267,0.069,1,"7","TOLLIP"
0.000162295256154619,0.810182771403379,0.333,0.099,1,"7","GRINA"
0.000162610002670566,0.943177405552304,0.367,0.118,1,"7","TPGS1"
0.000163884751390698,0.631965946968782,0.433,0.144,1,"7","CHCHD5"
0.000167384629451722,0.701961770759931,0.533,0.192,1,"7","MOB1A"
0.000171972436026552,0.717468422805904,0.5,0.173,1,"7","CHMP4B"
0.000174419758061739,0.271771448955398,0.4,0.125,1,"7","VKORC1"
0.000176463147372806,0.39407980245734,0.667,0.253,1,"7","ARRB2"
0.000182713021206652,1.06531397708734,0.267,0.073,1,"7","MRPL15"
0.000184451677074098,0.951271840409039,0.267,0.071,1,"7","OSGEP"
0.000186171359126619,0.505338345254636,0.3,0.085,1,"7","RBPJ"
0.000187788140267676,0.451060058346298,0.467,0.158,1,"7","OTUB1"
0.000188880773878594,0.616859928641672,0.9,0.444,1,"7","BST2"
0.000190907880347975,0.644080296605081,0.6,0.229,1,"7","SSB"
0.000192024162561383,0.642685387011822,0.333,0.1,1,"7","LRRC25"
0.000192333779567999,0.881994521793906,0.333,0.101,1,"7","WDR74"
0.000194960743749103,0.911171920662545,0.333,0.101,1,"7","LIPA"
0.0001967407143754,0.602748880305524,0.433,0.145,1,"7","SFT2D1"
0.000202188792169889,0.753849294729451,0.333,0.1,1,"7","DPM1"
0.000203748201396589,0.783606258158032,0.833,0.412,1,"7","RGS10"
0.000206069076383227,0.535905401076606,0.3,0.085,1,"7","PRDX4"
0.000206879516790688,1.0522458436196,0.267,0.073,1,"7","PRCP"
0.000206920503622451,0.720130720123083,0.433,0.15,1,"7","TMEM14C"
0.000207562775899359,0.709441589441444,0.9,0.433,1,"7","COPE"
0.000208855055313448,0.593622615382207,1,0.816,1,"7","YBX1"
0.000209134010575372,0.534637900130124,0.867,0.38,1,"7","H3F3A"
0.000209253164056224,0.513211615430445,0.967,0.74,1,"7","PPIA"
0.000209453805284752,1.06959140420445,0.367,0.12,1,"7","UBE2A"
0.000209477427061682,0.513684737015482,0.467,0.158,1,"7","C7orf50"
0.000210682853260893,0.691588055845104,0.267,0.071,1,"7","ATXN2L"
0.000211715821430931,0.615663281574463,0.533,0.193,1,"7","HSD17B10"
0.000226638252151525,0.909386559113214,0.267,0.074,1,"7","PPP2R3C"
0.000232438395072472,0.607018678567919,0.667,0.266,1,"7","RGS19"
0.000234603386174531,0.571386164282562,0.433,0.145,1,"7","CANX"
0.000237282791351847,0.636065525667686,0.4,0.13,1,"7","AKR7A2"
0.000238984898278729,0.613619381847247,0.333,0.1,1,"7","SAP30BP"
0.000240725440814328,0.479757579313102,0.3,0.085,1,"7","COPS8"
0.000241823112938526,0.477032764257446,0.333,0.099,1,"7","ADSS"
0.000245657248891353,0.464400402455821,1,0.702,1,"7","ZFP36"
0.000251844688602825,1.21024956998329,0.333,0.108,1,"7","MIR24-2"
0.000252711038563569,1.11610288945188,0.3,0.09,1,"7","PTPLAD2"
0.000254624082597718,0.619529655641652,0.3,0.086,1,"7","FAM192A"
0.000258969624434108,0.623209108283804,0.4,0.131,1,"7","GLO1"
0.000260168207443739,0.503551007651297,0.467,0.161,1,"7","SRP72"
0.000261856792130816,0.481262646241872,0.333,0.099,1,"7","ATRX"
0.000267234633510801,0.649270511871379,0.633,0.257,1,"7","CHMP1B"
0.000268027192993915,0.912834129803844,0.367,0.122,1,"7","ARHGAP4"
0.000269353843062402,0.641224457996618,0.333,0.101,1,"7","ACADVL"
0.000270067621991667,0.791345683339299,0.333,0.102,1,"7","PSMB5"
0.0002724761294106,0.652438129343088,0.367,0.117,1,"7","MRPS16"
0.000280794157953754,0.64258885352533,0.5,0.183,1,"7","DECR1"
0.000284314854947285,0.581192949091552,0.3,0.086,1,"7","POLR2H"
0.000286571341073751,0.476957546434005,0.367,0.114,1,"7","ALKBH5"
0.000293134498357242,0.453733711781081,0.333,0.102,1,"7","C19orf38"
0.000293756634428009,0.794178615153904,0.333,0.104,1,"7","ADPGK"
0.000293863506927575,0.748367848631718,0.3,0.087,1,"7","ZNF22"
0.000309389691242065,0.378971598356562,0.567,0.207,1,"7","RTFDC1"
0.000309437941215319,0.748757139058715,0.4,0.137,1,"7","NDUFB3"
0.000311097150259325,0.61309958268302,0.6,0.236,1,"7","PDIA6"
0.000314144706356242,0.499502562745183,0.367,0.115,1,"7","POP5"
0.000316166577816241,0.798019541178551,0.267,0.074,1,"7","PPP1CB"
0.000318953649986328,0.604339356315733,0.733,0.314,1,"7","CYCS"
0.000325886789112441,0.518425428130439,0.567,0.209,1,"7","SNRPC"
0.000326102913162934,0.760718376590169,0.5,0.191,1,"7","SERPINB6"
0.000331419312544887,0.630369436110422,0.8,0.382,1,"7","LCP1"
0.00033362377395065,0.891977184908494,0.4,0.139,1,"7","HADHB"
0.000340319583690421,0.65608579337636,0.667,0.271,1,"7","ZNHIT1"
0.000342727471263359,0.871985770571997,0.4,0.138,1,"7","MLF2"
0.000346880482438203,0.691889563271182,0.333,0.103,1,"7","NOB1"
0.000351854598733426,0.772922039168171,0.333,0.104,1,"7","ZNF581"
0.000353228417055484,0.727712953256361,0.267,0.075,1,"7","COX20"
0.000354640483129991,0.731960325735024,0.367,0.12,1,"7","SCNM1"
0.00036089743260085,0.358098346184361,0.6,0.242,1,"7","LGALS3"
0.000371295585877181,0.638019370002336,0.767,0.387,1,"7","RHOG"
0.000372996605920043,0.480976091529004,0.333,0.106,1,"7","ECHDC1"
0.000381204865327263,0.719743940656679,0.567,0.224,1,"7","C1orf43"
0.000381270480839283,0.694062356298186,0.7,0.295,1,"7","GNAS"
0.000384855574507407,0.432309510921867,0.367,0.117,1,"7","CHPT1"
0.000390620525889826,0.575015600862311,0.333,0.104,1,"7","DNPH1"
0.000391013579307945,0.512420325255144,0.467,0.167,1,"7","NDUFS2"
0.000406754262371599,0.533132231206106,0.533,0.204,1,"7","GLIPR1"
0.000411218080012225,0.61173348846017,0.7,0.283,1,"7","UQCRFS1"
0.000417564277836717,0.491993095215633,0.333,0.103,1,"7","ZCRB1"
0.000418278793225813,0.770213150535882,0.3,0.091,1,"7","SURF2"
0.000420728942134907,0.747047361102101,0.333,0.107,1,"7","RCAN3"
0.000422779146228652,0.717338237271854,0.3,0.09,1,"7","RNPEP"
0.000430770285978232,0.290104651279525,0.567,0.206,1,"7","CCT3"
0.000434325036191574,0.720048290484133,0.367,0.121,1,"7","TRAPPC4"
0.000439266823263154,0.469611283277445,0.5,0.187,1,"7","MYADM"
0.000439854400534697,0.353287059927248,0.3,0.09,1,"7","LAT2"
0.000445415990393974,0.615047178986361,0.267,0.075,1,"7","CNPPD1"
0.000447024768756183,0.74377504048737,0.5,0.188,1,"7","LINC00493"
0.000449382452855896,0.511375143085364,0.867,0.446,1,"7","TRAPPC1"
0.000455925034957406,0.852918408418138,0.267,0.077,1,"7","TMEM259"
0.000458461900016877,1.0115199683228,0.333,0.109,1,"7","C9orf89"
0.000463255175795832,0.350530695828383,0.567,0.207,1,"7","XAF1"
0.000463422178290307,0.745688125267081,0.267,0.076,1,"7","QDPR"
0.000465195207922907,0.943348216675292,0.3,0.093,1,"7","OFD1"
0.000466361859277281,0.289340007546873,0.467,0.16,1,"7","TAF9"
0.000467653360523726,0.648925361794227,0.3,0.09,1,"7","NUDT22"
0.000469366654767282,0.791831312709065,0.533,0.212,1,"7","CKLF"
0.000480041440448265,0.434269859588826,0.467,0.163,1,"7","NDUFA6"
0.000485141041128744,0.878191886074388,0.433,0.166,1,"7","C14orf2"
0.000491420362852453,0.253898045954161,0.4,0.133,1,"7","PITHD1"
0.000498720287298668,0.555013886265039,0.533,0.199,1,"7","ILF2"
0.000506305022882969,0.465912554332587,0.567,0.233,1,"7","GADD45B"
0.000506877804499845,0.75696837174437,0.367,0.124,1,"7","TLN1"
0.000510235386872119,0.401548130178105,0.6,0.233,1,"7","ALKBH7"
0.000512716434789367,0.473262376949405,0.767,0.341,1,"7","UBE2L6"
0.00051589973352908,1.21433423255719,0.333,0.113,1,"7","ZDHHC12"
0.000515971600158785,0.802511151044108,0.3,0.094,1,"7","FLOT2"
0.000517529291418181,0.69817795295951,0.333,0.106,1,"7","MTMR14"
0.000537210350512636,0.330844401255046,0.333,0.104,1,"7","YIPF4"
0.000537388136974103,0.712394043038782,0.267,0.077,1,"7","GORASP2"
0.000541676748991404,0.53591138833058,0.367,0.123,1,"7","EMC10"
0.00055859779607544,0.487861374684551,0.3,0.092,1,"7","TIMMDC1"
0.000569355741619005,0.625231157044845,0.4,0.138,1,"7","PSENEN"
0.000573564638315409,0.511044404018578,0.7,0.297,1,"7","SUB1"
0.000576166611637679,0.67050914793392,0.6,0.251,1,"7","H2AFV"
0.000581571662856883,1.13132176250591,0.267,0.081,1,"7","PABPN1"
0.000585975607430055,0.593682446798756,0.6,0.249,1,"7","TMED9"
0.000591749750796103,0.610887625214885,0.533,0.212,1,"7","BAZ1A"
0.000593560392668696,0.362068743030168,0.4,0.135,1,"7","C11orf48"
0.00061514805467095,0.562610169945583,0.267,0.077,1,"7","DCAF7"
0.00062385117189432,0.530081335366037,0.333,0.108,1,"7","MIF4GD"
0.000626407766299413,0.565660597239701,0.267,0.077,1,"7","DPM2"
0.000646237976526549,0.454995923138589,0.433,0.153,1,"7","COMT"
0.000650248081358868,0.537932584251122,0.667,0.287,1,"7","PDCD6"
0.000651083505737665,0.406813768262594,0.267,0.078,1,"7","NUMB"
0.000681678179364157,0.393383688174645,0.4,0.136,1,"7","SET"
0.0006983467579872,0.504475391621657,1,0.711,1,"7","CHCHD2"
0.000703973401274762,0.281166131149589,0.6,0.226,1,"7","DEK"
0.000704639978322262,0.706122800487428,0.5,0.192,1,"7","MRPL34"
0.000705074854404553,0.503562221888861,0.667,0.278,1,"7","RAB5C"
0.000706344025818778,0.951006443937164,0.467,0.19,1,"7","ACTR2"
0.0007309465676243,0.610436362273373,0.467,0.181,1,"7","IDH2"
0.000750290743849297,0.383638824971903,0.567,0.218,1,"7","M6PR"
0.000776869118273408,0.482928708899001,0.267,0.079,1,"7","DDIT3"
0.00078312271673858,0.446358758124755,0.3,0.093,1,"7","CCNC"
0.000801386095547665,0.285618173762586,0.4,0.137,1,"7","ETHE1"
0.00080500507767339,0.580333908583783,0.5,0.194,1,"7","STK17B"
0.000833138654607993,0.630535810220388,0.267,0.08,1,"7","YDJC"
0.000854043434588587,1.22602100580552,0.267,0.087,1,"7","SLC31A2"
0.000870207313823438,0.694994145343413,0.3,0.096,1,"7","RIN3"
